id;desvionum;wheelson;wheelsoff
39850;0;743;619
39851;0;744;618
39852;0;1822;1703
39853;0;1420;1342
39854;0;1450;1413
39855;0;2033;1719
39856;0;2029;1712
39857;0;2014;1703
39858;0;1741;1713
39859;0;1854;1828
39860;0;1803;1738
39861;0;2001;1736
39862;0;1902;1635
39863;0;1101;1027
39864;0;1102;1024
39865;0;1140;1106
39866;0;2117;2102
39867;0;1330;1249
39868;0;1344;1300
39869;0;1418;1338
39870;0;905;708
39871;0;855;701
39872;0;1034;952
39873;0;1024;949
39874;0;1656;1631
39875;0;1843;1812
39876;0;1759;1735
39877;0;1508;1337
39878;0;1511;1336
39879;0;2313;2107
39880;0;2324;2116
39881;0;2320;2103
39882;0;1759;1651
39883;0;1056;1026
39884;0;1042;1021
39885;0;1051;1032
39886;0;948;926
39887;0;943;922
39888;0;952;934
39889;0;1255;1220
39890;0;1404;1332
39891;0;1255;1220
39892;0;1450;1409
39893;0;1644;1456
39894;0;1646;1500
39895;0;1704;1511
39896;0;2041;2020
39897;0;2136;2120
39898;0;2030;2016
39899;0;1639;1507
39900;0;1655;1504
39901;0;1643;1513
39902;0;733;635
39903;0;722;625
39904;0;731;631
39905;0;1149;858
39906;0;1149;847
39907;0;1139;842
39908;0;1917;1735
39909;0;2025;1855
39910;0;2125;1930
39911;0;2050;1944
39912;0;823;654
39913;0;824;656
39914;0;824;655
39915;0;901;914
39916;0;836;906
39917;0;834;907
39918;0;1554;1406
39919;0;1601;1415
39920;0;1612;1425
39921;0;734;633
39922;0;740;636
39923;0;729;627
39924;0;1509;1514
39925;0;1545;1536
39926;0;1558;1557
39927;0;2010;1853
39928;0;2121;2025
39929;0;2224;2127
39930;0;2114;2019
39931;0;1543;1417
39932;0;1608;1430
39933;0;1617;1452
39934;0;1357;1253
39935;0;1403;1305
39936;0;1347;1253
39937;0;1218;1114
39938;0;1230;1122
39939;0;1213;1115
39940;0;1807;1641
39941;0;2001;1836
39942;0;1937;1803
39943;0;935;838
39944;0;935;837
39945;0;938;836
39946;0;1556;1509
39947;0;1550;1507
39948;0;1558;1510
39949;0;1756;1721
39950;0;1752;1718
39951;0;1416;1300
39952;0;1420;1303
39953;0;1418;1258
39954;0;1556;1510
39955;0;1609;1527
39956;0;1603;1517
39957;0;1157;1110
39958;0;1225;1138
39959;0;1143;1055
39960;0;1355;1317
39961;0;1356;1318
39962;0;1344;1312
39963;0;816;722
39964;0;754;711
39965;0;800;715
39966;0;1752;1655
39967;0;1758;1656
39968;0;2131;2044
39969;0;2210;2124
39970;0;2143;2056
39971;0;1216;1000
39972;0;1227;1010
39973;0;1437;1406
39974;0;1433;1403
39975;0;1317;1231
39976;0;1346;1301
39977;0;1356;1312
39978;0;909;917
39979;0;1035;1042
39980;0;1833;1605
39981;0;2133;1940
39982;0;2014;1824
39983;0;1815;1713
39984;0;1822;1713
39985;0;1817;1713
39986;0;1020;935
39987;0;1017;929
39988;0;1022;940
39989;0;1125;1004
39990;0;1136;959
39991;0;2026;1800
39992;0;1428;1342
39993;0;1814;1613
39994;0;1809;1607
39995;0;1831;1624
39996;0;2024;1947
39997;0;1609;1507
39998;0;732;651
39999;0;736;652
40000;0;731;646
40001;0;906;901
40002;0;859;851
40003;0;917;735
40004;0;907;738
40005;0;1824;1723
40006;0;1829;1730
40007;0;2155;1950
40008;0;2245;2032
40009;0;2219;2008
40010;0;1900;1734
40011;0;2002;1839
40012;0;2056;1924
40013;0;844;711
40014;0;854;714
40015;0;900;715
40016;0;2123;2012
40017;0;2113;2009
40018;0;1816;1654
40019;0;1820;1653
40020;0;533;551
40021;0;545;556
40022;0;535;555
40023;0;844;740
40024;0;840;737
40025;0;829;730
40026;0;1113;1011
40027;0;1117;1016
40028;0;1117;1011
40029;0;1630;1514
40030;0;1704;1523
40031;0;1656;1539
40032;0;1119;1013
40033;0;1134;1013
40034;0;1115;1009
40035;0;1811;1728
40036;0;1801;1717
40037;0;1825;1739
40038;0;1740;1657
40039;0;1945;1851
40040;0;1826;1751
40041;0;2220;2144
40042;0;2226;2153
40043;0;2240;2209
40044;0;1359;1230
40045;0;1404;1237
40046;0;1353;1226
40047;0;1348;1016
40048;0;1344;1011
40049;0;1418;1047
40050;0;2003;1818
40051;0;2112;1919
40052;0;1219;1006
40053;0;1549;1329
40054;0;1557;1335
40055;0;1618;1351
40056;0;1816;1710
40057;0;1808;1708
40058;0;1816;1711
40059;0;2053;2010
40060;0;2033;2002
40061;0;2033;1957
40062;0;756;714
40063;0;802;718
40064;0;800;712
40065;0;1249;1118
40066;0;1249;1123
40067;0;1255;1122
40068;0;1919;1852
40069;0;1916;1906
40070;0;2226;2138
40071;0;2147;2111
40072;0;745;653
40073;0;743;649
40074;0;743;654
40075;0;915;841
40076;0;911;836
40077;0;1417;1206
40078;0;1406;1157
40079;0;1407;1200
40080;0;1600;1347
40081;0;1553;1354
40082;0;1717;1700
40083;0;1539;1324
40084;0;1541;1335
40085;0;1541;1323
40086;0;1250;1225
40087;0;1255;1227
40088;0;1527;1426
40089;0;1206;949
40090;0;1157;952
40091;0;1202;946
40092;0;1335;1249
40093;0;1014;802
40094;0;1201;1001
40095;0;1016;806
40096;0;1349;1119
40097;0;1344;1118
40098;0;1341;1114
40099;0;1314;1247
40100;0;1331;1259
40101;0;1324;1304
40102;0;1013;946
40103;0;1006;733
40104;0;1051;817
40105;0;1000;729
40106;0;1412;1321
40107;0;1435;1351
40108;0;1413;1329
40109;0;1347;1250
40110;0;1353;1251
40111;0;851;746
40112;0;912;754
40113;0;850;746
40114;0;1814;1708
40115;0;1812;1701
40116;0;1817;1704
40117;0;1521;1443
40118;0;1621;1519
40119;0;1715;1629
40120;0;1111;1000
40121;0;1112;956
40122;0;1121;1014
40123;0;1134;957
40124;0;1126;948
40125;0;1129;949
40126;0;1559;1427
40127;0;1541;1410
40128;0;1543;1414
40129;0;1728;1656
40130;0;1731;1700
40131;0;1743;1700
40132;0;934;751
40133;0;941;752
40134;0;1404;1254
40135;0;1425;1307
40136;0;1408;1247
40137;0;1538;1509
40138;0;1551;1518
40139;0;1545;1510
40140;0;925;900
40141;0;917;858
40142;0;1504;1415
40143;0;1520;1431
40144;0;1502;1414
40145;0;2229;2131
40146;0;1055;926
40147;0;1046;917
40148;0;1102;933
40149;0;841;719
40150;0;907;740
40151;0;838;711
40152;0;1050;1002
40153;0;1046;959
40154;0;2230;2116
40155;0;2342;2219
40156;0;2222;2114
40157;0;2246;2219
40158;0;2259;2232
40159;0;1651;1341
40160;0;1701;1359
40161;0;1521;1407
40162;0;1506;1345
40163;0;1454;1339
40164;0;1211;1101
40165;0;1207;1108
40166;0;1411;1345
40167;0;1418;1351
40168;0;720;605
40169;0;733;610
40170;0;1151;1117
40171;0;1145;1116
40172;0;1148;1119
40173;0;740;633
40174;0;914;803
40175;0;1242;1140
40176;0;1240;1142
40177;0;1644;1401
40178;0;1647;1354
40179;0;1305;1018
40180;0;1756;1651
40181;0;1759;1654
40182;0;1620;1514
40183;0;1622;1513
40184;0;1524;1426
40185;0;1540;1440
40186;0;1550;1450
40187;0;1935;1905
40188;0;1755;1723
40189;0;1446;1209
40190;0;1455;1232
40191;0;1443;1210
40192;0;1655;1641
40193;0;1921;1928
40194;0;;
40195;0;2119;2131
40196;0;1944;1738
40197;0;1659;1612
40198;0;1734;1646
40199;0;1747;1659
40200;0;1839;1723
40201;0;1853;1734
40202;0;1849;1725
40203;0;1820;1737
40204;0;1959;1914
40205;0;2012;1928
40206;0;909;803
40207;0;853;742
40208;0;1133;1101
40209;0;1138;1058
40210;0;2226;2153
40211;0;2256;2225
40212;0;2230;2159
40213;0;1914;1758
40214;0;1010;750
40215;0;1009;755
40216;0;1029;803
40217;0;2256;2153
40218;0;1610;1400
40219;0;1540;1340
40220;0;1548;1334
40221;0;812;708
40222;0;853;827
40223;0;904;836
40224;0;906;840
40225;0;2247;2113
40226;0;2356;2218
40227;0;2325;2148
40228;0;1945;1951
40229;0;2205;2218
40230;0;2232;2241
40231;0;1216;1143
40232;0;1254;1219
40233;0;1216;1145
40234;0;1302;1102
40235;0;1311;1058
40236;0;1700;1352
40237;0;1333;1258
40238;0;1402;1327
40239;0;1428;1355
40240;0;1235;858
40241;0;1253;911
40242;0;1841;1809
40243;0;2030;1954
40244;0;2106;2030
40245;0;1826;1733
40246;0;1609;1519
40247;0;1616;1523
40248;0;1601;1517
40249;0;1557;1519
40250;0;1559;1514
40251;0;1703;1647
40252;0;1755;1727
40253;0;1741;1727
40254;0;952;826
40255;0;946;816
40256;0;937;820
40257;0;1324;1233
40258;0;1151;1115
40259;0;1152;1118
40260;0;1204;1042
40261;0;1202;1048
40262;0;1414;1343
40263;0;1419;1345
40264;0;1425;1352
40265;0;1400;1159
40266;0;1412;1204
40267;0;1408;1156
40268;0;1724;1457
40269;0;1706;1455
40270;0;1743;1522
40271;0;1154;844
40272;0;1201;900
40273;0;1145;841
40274;0;1046;856
40275;0;1047;900
40276;0;1055;904
40277;0;719;651
40278;0;719;647
40279;0;701;637
40280;0;859;657
40281;0;2218;2058
40282;0;2024;1914
40283;0;1648;1622
40284;0;1747;1720
40285;0;1737;1708
40286;0;1012;1019
40287;0;1009;1023
40288;0;2124;2017
40289;0;2118;2018
40290;0;828;756
40291;0;818;754
40292;0;807;742
40293;0;726;637
40294;0;724;637
40295;0;741;652
40296;0;1009;912
40297;0;1007;908
40298;0;1007;909
40299;0;739;707
40300;0;808;732
40301;0;1003;904
40302;0;950;849
40303;0;1733;1635
40304;0;1812;1710
40305;0;1917;1816
40306;0;1845;1735
40307;0;1843;1726
40308;0;2052;1958
40309;0;2052;1959
40310;0;837;646
40311;0;1210;1116
40312;0;1243;1148
40313;0;1216;1125
40314;0;2046;1918
40315;0;2146;2016
40316;0;2146;2029
40317;0;1619;1520
40318;0;1615;1520
40319;0;2210;2005
40320;0;2331;2119
40321;0;2346;2146
40322;0;2028;1716
40323;0;1353;1331
40324;0;1337;1316
40325;0;1348;1332
40326;0;849;750
40327;0;848;751
40328;0;852;754
40329;0;1453;1435
40330;0;1517;1453
40331;0;1511;1451
40332;0;629;636
40333;0;639;637
40334;0;635;641
40335;0;2324;2147
40336;0;22;2242
40337;0;26;2257
40338;0;1708;1627
40339;0;1725;1639
40340;0;1727;1646
40341;0;2115;2021
40342;0;2238;2137
40343;0;2134;2024
40344;0;1902;1718
40345;0;1714;1526
40346;0;1239;1021
40347;0;1227;1016
40348;0;1254;1032
40349;0;1456;1124
40350;0;1903;1844
40351;0;;
40352;0;;
40353;0;1557;1441
40354;0;1554;1438
40355;0;2144;2003
40356;0;2351;2212
40357;0;2301;2120
40358;0;1915;1857
40359;0;2145;2122
40360;0;2043;2024
40361;0;851;736
40362;0;841;729
40363;0;846;736
40364;0;654;613
40365;0;704;613
40366;0;653;608
40367;0;733;555
40368;0;741;600
40369;0;746;606
40370;0;632;604
40371;0;634;606
40372;0;633;605
40373;0;2046;1920
40374;0;2218;2041
40375;0;2154;2015
40376;0;958;936
40377;0;821;804
40378;0;828;810
40379;0;720;738
40380;0;722;744
40381;0;943;813
40382;0;952;821
40383;0;952;822
40384;0;1408;1438
40385;0;1427;1456
40386;0;1425;1458
40387;0;1022;834
40388;0;1020;836
40389;0;1053;903
40390;0;1049;758
40391;0;1052;811
40392;0;1120;827
40393;0;2223;2038
40394;0;1;2214
40395;0;2343;2153
40396;0;1110;1031
40397;0;1049;1021
40398;0;1055;1022
40399;0;;
40400;0;758;616
40401;0;2223;2136
40402;0;2115;2027
40403;0;1441;1449
40404;0;1514;1512
40405;0;1543;1550
40406;0;1544;1445
40407;0;630;621
40408;0;647;629
40409;0;617;608
40410;0;1835;1657
40411;0;1528;1021
40412;0;720;614
40413;0;1811;1658
40414;0;1822;1706
40415;0;1553;1427
40416;0;1524;1412
40417;0;1217;1105
40418;0;1219;1107
40419;0;1215;1108
40420;0;859;824
40421;0;835;801
40422;0;836;800
40423;0;1321;1009
40424;0;1334;1015
40425;0;1341;1030
40426;0;637;620
40427;0;646;627
40428;0;643;625
40429;0;1220;1110
40430;0;1219;1114
40431;0;1223;1111
40432;0;1231;1122
40433;0;1303;1144
40434;0;1303;1151
40435;0;554;617
40436;0;558;612
40437;0;602;625
40438;0;1533;1408
40439;0;1840;1705
40440;0;1558;1431
40441;0;630;615
40442;0;638;615
40443;0;624;608
40444;0;1443;1346
40445;0;1440;1345
40446;0;2122;2056
40447;0;2240;2215
40448;0;2232;2209
40449;0;1813;1649
40450;0;1830;1652
40451;0;2038;1958
40452;0;1411;1342
40453;0;1410;1342
40454;0;1410;1341
40455;0;1240;1136
40456;0;1252;1151
40457;0;1242;1142
40458;0;851;700
40459;0;646;625
40460;0;654;630
40461;0;651;629
40462;0;941;916
40463;0;940;914
40464;0;1527;1423
40465;0;1512;1406
40466;0;1515;1404
40467;0;1254;1152
40468;0;1245;1145
40469;0;1229;1132
40470;0;1006;841
40471;0;1002;845
40472;0;1016;847
40473;0;1534;1414
40474;0;1532;1416
40475;0;1525;1417
40476;0;1733;1708
40477;0;1745;1716
40478;0;1734;1709
40479;0;1526;1452
40480;0;1646;1559
40481;0;1549;1508
40482;0;1400;1256
40483;0;1402;1253
40484;0;1402;1259
40485;0;1529;1506
40486;0;2113;2015
40487;0;2024;1924
40488;0;1417;1232
40489;0;1400;1217
40490;0;1420;1223
40491;0;1432;1307
40492;0;1419;1307
40493;0;2046;1717
40494;0;2041;1714
40495;0;2021;1651
40496;0;1952;1817
40497;0;2051;1915
40498;0;2045;1906
40499;0;1117;920
40500;0;1115;924
40501;0;1124;928
40502;0;1857;1628
40503;0;1907;1641
40504;0;1542;1257
40505;0;1551;1318
40506;0;1554;1309
40507;0;1959;1814
40508;0;1234;1125
40509;0;1216;1124
40510;0;1228;1132
40511;0;1655;1425
40512;0;1722;1457
40513;0;1727;1451
40514;0;1701;1645
40515;0;1111;1043
40516;0;1049;1023
40517;0;2100;1944
40518;0;2317;2152
40519;0;2105;1956
40520;0;1351;1304
40521;0;1223;1137
40522;0;1351;1418
40523;0;1400;1429
40524;0;1412;1442
40525;0;826;713
40526;0;808;652
40527;0;1644;1542
40528;0;1645;1543
40529;0;1355;1247
40530;0;1418;1318
40531;0;1434;1326
40532;0;901;706
40533;0;921;728
40534;0;1222;1136
40535;0;1220;1136
40536;0;1933;1741
40537;0;2008;1753
40538;0;959;809
40539;0;1005;804
40540;0;1008;818
40541;0;1150;1108
40542;0;1134;1052
40543;0;941;730
40544;0;943;735
40545;0;1040;1021
40546;0;1037;1021
40547;0;1122;1102
40548;0;1317;1251
40549;0;1109;1055
40550;0;639;710
40551;0;643;713
40552;0;651;724
40553;0;1515;1235
40554;0;1536;1234
40555;0;724;734
40556;0;718;720
40557;0;710;718
40558;0;1842;1807
40559;0;2107;2024
40560;0;1933;1844
40561;0;2034;2004
40562;0;2123;2048
40563;0;723;710
40564;0;733;710
40565;0;725;711
40566;0;1841;1643
40567;0;1856;1653
40568;0;1858;1651
40569;0;908;908
40570;0;916;913
40571;0;908;911
40572;0;1151;1202
40573;0;1157;1207
40574;0;1159;1210
40575;0;1823;1638
40576;0;1913;1727
40577;0;1847;1656
40578;0;955;937
40579;0;949;941
40580;0;901;803
40581;0;905;811
40582;0;923;823
40583;0;2101;1916
40584;0;2128;1939
40585;0;2210;2020
40586;0;904;727
40587;0;852;741
40588;0;835;719
40589;0;2240;2007
40590;0;2349;2126
40591;0;2240;2010
40592;0;1517;1418
40593;0;1606;1456
40594;0;1606;1456
40595;0;1312;1232
40596;0;1349;1307
40597;0;2247;2151
40598;0;9;2320
40599;0;2306;2219
40600;0;615;626
40601;0;615;622
40602;0;612;620
40603;0;1548;1419
40604;0;1605;1437
40605;0;1602;1437
40606;0;1831;1750
40607;0;2027;1939
40608;0;2018;1941
40609;0;1822;1701
40610;0;1835;1719
40611;0;;
40612;0;1718;1644
40613;0;1616;1545
40614;0;1620;1546
40615;0;1626;1554
40616;0;;
40617;0;1944;1850
40618;0;1304;1004
40619;0;1253;954
40620;0;1301;1006
40621;0;731;652
40622;0;737;658
40623;0;858;820
40624;0;1347;1115
40625;0;1342;1117
40626;0;1349;1115
40627;0;1523;1441
40628;0;1610;1508
40629;0;1617;1533
40630;0;1120;1127
40631;0;1136;1120
40632;0;1124;1136
40633;0;1430;1402
40634;0;1419;1408
40635;0;1604;1633
40636;0;1807;1839
40637;0;1702;1736
40638;0;1411;1338
40639;0;1457;1414
40640;0;1448;1416
40641;0;1742;1659
40642;0;1912;1829
40643;0;1854;1806
40644;0;1041;953
40645;0;1107;1009
40646;0;1101;1014
40647;0;1031;950
40648;0;1042;1000
40649;0;1036;955
40650;0;1001;922
40651;0;1003;921
40652;0;1015;933
40653;0;1121;1040
40654;0;1120;1040
40655;0;1138;1054
40656;0;1559;1520
40657;0;1732;1657
40658;0;1653;1621
40659;0;1211;1107
40660;0;1233;1118
40661;0;1206;1101
40662;0;3;2128
40663;0;108;2219
40664;0;1055;933
40665;0;1106;940
40666;0;1106;1132
40667;0;1113;1144
40668;0;2220;2043
40669;0;2215;2034
40670;0;2207;2031
40671;0;1724;1724
40672;0;1905;1853
40673;0;1902;1858
40674;0;1422;1238
40675;0;1422;1244
40676;0;1435;1247
40677;0;1248;1212
40678;0;1258;1220
40679;0;1327;1254
40680;0;807;804
40681;0;815;822
40682;0;2247;2117
40683;0;2345;2216
40684;0;2347;2218
40685;0;2046;1859
40686;0;2235;2049
40687;0;2223;2030
40688;0;820;751
40689;0;844;812
40690;0;951;915
40691;0;937;903
40692;0;940;909
40693;0;1437;1458
40694;0;1451;1500
40695;0;1514;1528
40696;0;1837;1632
40697;0;1917;1707
40698;0;1910;1704
40699;0;814;748
40700;0;820;741
40701;0;801;733
40702;0;1355;1319
40703;0;1414;1328
40704;0;1421;1346
40705;0;2023;1842
40706;0;2127;1938
40707;0;2150;2006
40708;0;2053;2021
40709;0;1920;1835
40710;0;1022;933
40711;0;1014;921
40712;0;1624;1518
40713;0;1656;1537
40714;0;1615;1514
40715;0;1143;1049
40716;0;;
40717;0;1147;1049
40718;0;1213;1013
40719;0;1256;1020
40720;0;1635;1441
40721;0;1642;1454
40722;0;1253;1117
40723;0;1244;1113
40724;0;1249;1114
40725;0;1652;1627
40726;0;1736;1703
40727;0;1805;1744
40728;0;1114;1045
40729;0;1111;1047
40730;0;1117;1053
40731;0;1349;1301
40732;0;1359;1303
40733;0;1339;1249
40734;0;1458;1500
40735;0;1540;1525
40736;0;1545;1550
40737;0;1735;1653
40738;0;1803;1721
40739;0;1843;1806
40740;0;2007;1929
40741;0;1411;1333
40742;0;1439;1358
40743;0;1439;1359
40744;0;1056;833
40745;0;1103;847
40746;0;1837;1623
40747;0;1837;1630
40748;0;1900;1641
40749;0;637;610
40750;0;634;612
40751;0;626;604
40752;0;1215;1120
40753;0;1252;1201
40754;0;1242;1141
40755;0;1522;1433
40756;0;1626;1503
40757;0;1619;1506
40758;0;1246;1110
40759;0;1246;1111
40760;0;1254;1125
40761;0;1830;1803
40762;0;1912;1842
40763;0;;
40764;0;1634;1454
40765;0;1627;1455
40766;0;1648;1457
40767;0;2142;2115
40768;0;2127;2111
40769;0;1816;1651
40770;0;1819;1655
40771;0;1910;1742
40772;0;1830;1855
40773;0;1918;1945
40774;0;2037;2108
40775;0;812;724
40776;0;805;728
40777;0;752;715
40778;0;1014;930
40779;0;1048;1006
40780;0;1011;929
40781;0;947;825
40782;0;1000;817
40783;0;1016;851
40784;0;1257;1228
40785;0;1255;1225
40786;0;1353;1322
40787;0;1214;1032
40788;0;1206;1039
40789;0;1258;1058
40790;0;1323;1114
40791;0;1325;1116
40792;0;1335;1125
40793;0;938;938
40794;0;941;937
40795;0;938;944
40796;0;650;620
40797;0;650;622
40798;0;703;632
40799;0;1704;1548
40800;0;1808;1643
40801;0;1741;1622
40802;0;1130;1014
40803;0;1033;914
40804;0;1143;1015
40805;0;1409;1207
40806;0;1407;1214
40807;0;1356;1154
40808;0;1300;1100
40809;0;1253;1105
40810;0;1323;1107
40811;0;1947;1929
40812;0;2130;2105
40813;0;2112;2053
40814;0;1930;1756
40815;0;2141;2011
40816;0;2107;1926
40817;0;1818;1705
40818;0;2013;1909
40819;0;1921;1800
40820;0;542;612
40821;0;547;612
40822;0;558;629
40823;0;2249;2205
40824;0;2316;2233
40825;0;1414;1343
40826;0;1449;1417
40827;0;1510;1433
40828;0;1057;914
40829;0;1054;913
40830;0;1206;1013
40831;0;1536;1329
40832;0;1521;1335
40833;0;1844;1729
40834;0;1922;1812
40835;0;1304;1156
40836;0;1307;1201
40837;0;1327;1226
40838;0;1353;1244
40839;0;1752;1620
40840;0;1834;1705
40841;0;1824;1649
40842;0;818;725
40843;0;756;724
40844;0;804;728
40845;0;2058;1929
40846;0;;
40847;0;1805;1832
40848;0;1915;1926
40849;0;2000;2029
40850;0;1225;1123
40851;0;1241;1121
40852;0;1247;1127
40853;0;1307;1023
40854;0;1246;1012
40855;0;1303;1015
40856;0;1736;1559
40857;0;1859;1741
40858;0;1836;1651
40859;0;2021;1956
40860;0;2014;1947
40861;0;1216;944
40862;0;1130;909
40863;0;1133;905
40864;0;1157;1023
40865;0;1220;1023
40866;0;1203;1026
40867;0;1127;1128
40868;0;1129;1126
40869;0;1135;1142
40870;0;1244;1108
40871;0;1308;1126
40872;0;1256;1122
40873;0;912;920
40874;0;1158;1054
40875;0;1214;1058
40876;0;1216;1057
40877;0;1500;1314
40878;0;1521;1336
40879;0;1516;1322
40880;0;;1634
40880;1;;
40881;0;1937;1930
40882;0;1613;1608
40883;0;1427;1407
40884;0;1538;1504
40885;0;1540;1516
40886;0;1301;1330
40887;0;1406;1425
40888;0;1354;1421
40889;0;1652;1611
40890;0;1748;1702
40891;0;1821;1730
40892;0;2019;2044
40893;0;2119;2134
40894;0;2219;2239
40895;0;1541;1341
40896;0;1535;1354
40897;0;1534;1339
40898;0;1300;1236
40899;0;1324;1256
40900;0;1312;1244
40901;0;2216;2147
40902;0;2223;2156
40903;0;2218;2154
40904;0;705;612
40905;0;814;718
40906;0;712;613
40907;0;1437;1251
40908;0;1442;1310
40909;0;1447;1256
40910;0;1512;1519
40911;0;1541;1539
40912;0;1605;1602
40913;0;2028;1944
40914;0;2216;2125
40915;0;2156;2115
40916;0;1600;1405
40917;0;1651;1435
40918;0;1637;1448
40919;0;1502;1426
40920;0;1314;1235
40921;0;1324;1243
40922;0;1516;1348
40923;0;1531;1404
40924;0;1618;1441
40925;0;551;608
40926;0;557;612
40927;0;547;610
40928;0;1543;1609
40929;0;1805;1824
40930;0;1633;1658
40931;0;;
40932;0;1608;1506
40933;0;1622;1518
40934;0;2135;2032
40935;0;1742;1630
40936;0;1718;1610
40937;0;1227;1140
40938;0;1226;1143
40939;0;1316;1235
40940;0;2233;2005
40941;0;2225;1946
40942;0;1010;1010
40943;0;952;1004
40944;0;1713;1530
40945;0;1717;1531
40946;0;1718;1532
40947;0;1823;1828
40948;0;1827;1825
40949;0;1910;1916
40950;0;1143;1156
40951;0;1139;1145
40952;0;1251;1247
40953;0;1208;1109
40954;0;1220;1119
