iata;airport;city;state;lat;lon
STT;Cyril E. King;Charlotte Amalie;VI;1833730556;-6497336111
STX;Henry E. Rohlsen;Christiansted;VI;1770188889;-6479855556
SUA;Witham;Stuart;FL;2718169444;-8022108333
SUD;Stroud Municipal;Stroud;OK;3578756833;-9665862861
SUE;Door County Cherryland;Sturgeon Bay;WI;4484366222;-8742154111
SUN;Friedman Memorial;Hailey;ID;4350484139;-1142965903
SUS;Spirit of St Louis;St Louis;MO;3866187028;-9065123
SUT;Brunswick County;Southport;NC;3392925694;-7807499167
SUW;Richard I Bong;Superior;WI;466897175;-92094655
SUX;Sioux Gateway;Sioux City;IA;4240260333;-9638436694
SVA;Savoonga;Savoonga;AK;6368639444;-1704926361
SVC;Grant County;Silver City;NM;3263654694;-1081563853
SVE;Susanville Municipal;Susanville;CA;4037684111;-1205730033
SVH;Statesville Municipal;Statesville;NC;3576526389;-8095673611
SVS;Stevens Village;Stevens Village;AK;6600900528;-1490959153
SWD;Seward;Seward;AK;6012693833;-1494188122
SWF;Stewart;Newburgh;NY;4150409361;-7410483833
SWO;Stillwater Regional;Stillwater;OK;3616025194;-9708577028
SWT;Seward Municipal;Seward;NE;4086525806;-9710931306
SWW;Avenger;Sweetwater;TX;3246736806;-1004665508
SXL;Summersville;Summersville;WV;3823163889;-8087080556
SXP;Sheldon Point;Sheldon Point;AK;6252055556;-1648477778
SXQ;Soldotna;Soldotna;AK;6047613889;-1510324444
SYF;Cheyenne County Municipal;St Francis;KS;3976104833;-1017958414
SYI;Bomar Field-Shelbyville Municipal;Shelbyville;TN;3556009889;-8644249333
SYR;Syracuse-Hancock Intl;Syracuse;NY;4311118694;-7610631056
SYV;Sylvester;Sylvester;GA;3155851111;-8389573389
SZP;Santa Paula;Santa Paula;CA;3434722167;-119061215
SZT;Sandpoint;Sandpoint;ID;4829965139;-1165597681
SZY;Robert Sibley;Selmer;TN;3520295;-8849836139
T00;Chambers County;Anahauac;TX;2977;-9466361194
T03;Tuba City;Tuba City;AZ;3609276972;-1113826419
T08;Tomahawk Regional;Tomahawk;WI;4546913889;-8980569444
T18;Brooks County;Falfurrias;TX;2720683333;-9812117083
T28;Lampasas Municipal;Lampasas;TX;3110672694;-9819600194
T35;Cameron Municipal Airpark;Cameron;TX;3087935556;-9697109694
T36;Paul Pittman Memorial;Tylertown;MS;3114601111;-90168145
T41;La Porte Municipal;La Porte;TX;2966925;-9506419444
T44;Trident Basin;Kodiak;AK;5778083333;-1523913889
T47;Kickapoo Downtown Airpark;Wichita Falls;TX;3386122222;-984904425
T49;Big Spring McMahon-Wrinkle;Big Spring;TX;3221261111;-1015216389
T53;Robstown-Nueces County;Robstown;TX;2777854306;-9769052389
T56;Crockett-Houston County;Crockett;TX;3130696111;-9540383056
T57;Garland Heliport;Garland;TX;32887625;-966836075
T60;Stonewall County;Aspermont;TX;3317231861;-1001976044
T65;Mid Valley;Weslaco;TX;2617763889;-9797305556
T69;Sinton-San Patricio County;Sinton;TX;2803925;-9754244444
T71;Cuero Municipal;Cuero;TX;2908358806;-9726693417
T72;Hearne Municipal;Hearne;TX;3087182917;-9662222639
T74;Taylor Municipal;Taylor;TX;3057194444;-9744316667
T78;Liberty Municipal;Liberty;TX;3007780556;-9469855556
T80;Kleberg County;Kingsville;TX;2755086111;-9803091833
T82;Gillespie County;Fredericksburg;TX;3024369444;-9890952778
T89;Castroville Municipal;Castroville;TX;2934192083;-9885090056
T90;Chambers County;Winnie/Stowell;TX;2980411;-9443102306
T97;Calhoun County;Port Lavaca;TX;2865405111;-966813125
TAD;Perry Stokes;Trinidad;CO;3725937778;-104340675
TAL;Ralph M Calhoun Memorial;Tanana;AK;6517439528;-1521093886
TAN;Taunton Municipal;Taunton;MA;4187460139;-7101687583
TAZ;Taylorville Municipal;Taylorville;IL;3953418583;-8932781222
TBN;Forney AAF;Fort Leonard Wood;MO;3774163111;-9214073611
TBR;Statesboro Municipal;Statesboro;GA;3248316667;-8173727778
TCC;Tucumcari Municipal;Tucumcari;NM;3518277806;-1036031853
TCL;Tuscaloosa Municipal;Tuscaloosa;AL;332206275;-8761140139
TCS;Truth Or Consequences Municipal;Truth Or Consequences;NM;3323694444;-10727175
TCT;Takotna;Takotna;AK;6299270417;-1560681903
TCY;Tracy Municipal;Tracy;CA;3768910778;-1214418172
TDF;Person County;Roxboro;NC;3628489194;-7898422694
TDO;Toledo-Winlock Ed Carlson Memorial;Toledo;WA;4647709083;-12280686
TDZ;Toledo Metcalf;Toledo;OH;4156487194;-8348226139
TEB;Teterboro;Teterboro;NJ;4085010139;-7406083611
TEL;Perry County Municipal;Tell City;IN;3801769694;-8669093
TEW;Mason Jewett;Mason;MI;4256576833;-8442321861
TEX;Telluride Regional;Telluride;CO;3795375861;-10790848
TGC;Gibson County;Trenton;TN;3593245472;-8884894028
TGI;Tangier Island;Tangier;VA;3782513889;-7599777778
THA;Tullahoma Regional;Tullahoma;TN;3538015694;-8624602333
THM;Thompson Falls;Thompson Falls;MT;4757493556;-1152843164
THP;Hot Springs County-Thermopolis Municipal;Thermopolis;WY;4365828917;-1082131542
THV;York;York;PA;39916995;-7687302611
TIW;Tacoma Narrows;Tacoma;WA;4726793111;-1225780997
TIX;Space Cost Regional;Titusville;FL;2851479944;-807992275
TKA;Talkeetna;Talkeetna;AK;623205;-1500936944
TKE;Tenakee SPB;Tenakee Springs;AK;5777965833;-1352184439
TKI;McKinney Municipal;McKinney;TX;3317794778;-965905275
TKX;Kennett Memorial;Kennett;MO;3623087083;-9003466806
TLH;Tallahassee Regional;Tallahassee;FL;3039652778;-8435033333
TLR;Mefford;Tulare;CA;3615630556;-1193261667
TLT;Tuluksak;Tuluksak;AK;6109676222;-1609684167
TMA;Henry Tift Myers;Tifton;GA;3142879528;-8348787167
TMB;Kendall-Tamiami Executive;Miami;FL;2564788889;-8043277778
TNI;West Tinian;Peipeinimaru;CQ;1499685028;-1456180383
TNP;Twentynine Palms;Twentynine Palms;CA;3413208528;-1159458319
TNT;Dade Collier T And T;Miami;FL;2586180556;-80897
TNU;Newton Municipal;Newton;IA;4167442972;-9302172917
TOA;Zamperini;Torrance;CA;338033775;-1183396
TOB;Dodge Center;Dodge Center;MN;44018;-928315
TOC;Toccoa, R G Le Tourneau;Toccoa;GA;3459376444;-832958
TOG;Togiak Village;Togiak;AK;5905284222;-1603969339
TOI;Troy Municipal;Troy;AL;3186041667;-8601213889
TOL;Toledo Express;Toledo;OH;4158680556;-8380783333
TOP;Philip Billard Municipal;Topeka;KS;390686575;-9562248361
TOR;Torrington Muni;Torrington;WY;420645475;-1041526986
TPA;Tampa International;Tampa;FL;2797547222;-8253325
TPF;Peter O. Knight;Tampa;FL;2791557833;-8244926083
TPH;Tonopah;Tonopah;NV;3806020222;-1170871536
TPL;Draughon-Miller Central Texas Regional;Temple;TX;311525;-9740777778
TPO;Port Alsworth;Port Alsworth;AK;6020433333;-1543188728
TQE;Municipal;Tekamah;NE;4176352778;-9617794444
TQH;Tahlequah Municipal;Tahlequah;OK;3592891667;-9500452778
TQK;Scott City Municipal;Scott City;KS;3847427778;-1008849444
TRI;Tri-Cities Regional;Bristol;TN;3647521417;-8240742056
TRK;Truckee-Tahoe;Truckee;CA;3932004222;-1201395628
TRL;Terrell Municipal;Terrell;TX;3271004667;-9626742306
TRM;Desert Resorts Regional;Palm Springs;CA;3362789944;-1161601194
TRX;Trenton Municipal;Trenton;MO;4008351333;-9359063472
TSO;Carroll County-Tolson;Carrollton;OH;4056186833;-8107748611
TSP;Tehachapi Municipal;Tehachapi;CA;3513497222;-11843925
TT01;Pagan Airstrip;Shomu-Shon;CQ;1812444444;-1457686111
TTA;Sanford-Lee County Regional;Sanford;NC;3558247222;-7910136111
TTD;Portland-Troutdale;Portland;OR;4554936889;-1224012519
TTF;Monroe Custer;Monroe;MI;4193990639;-8343468306
TTN;Trenton-Mercer County;Trenton;NJ;4027669111;-7481346833
TUL;Tulsa International;Tulsa;OK;3619837222;-9588824167
TUP;Tupelo Municipal;Tupelo;MS;3426810833;-88769895
TUS;Tucson International;Tucson;AZ;3211608333;-1109410278
TVB;Cabool Memorial;Cabool;MO;3713244083;-9208396167
TVC;Cherry Capital;Traverse City;MI;4474144472;-85582235
TVF;Thief River Falls Regional;Thief River Falls;MN;4806550028;-9618336083
TVI;Thomasville Municipal;Thomasville;GA;3090155194;-8388133556
TVK;Centerville Municipal;Centerville;IA;4068390306;-9290103333
TVL;Lake Tahoe;South Lake Tahoe;CA;3889388167;-1199953347
TVR;Vicksburg Tallulah Regional;Tallulah;LA;3235160639;-9102768917
TVY;Tooele Valley;Tooele;UT;406122725;-1123507719
TWF;Joslin Field - Magic Valley;Twin Falls;ID;4248180389;-1144877356
TWM;Richard B. Helgeson;Two Harbors;MN;47049225;-9174514167
TXK;Texarkana Regional-Webb;Texarkana;AR;3345370806;-9399102
TYL;Taylor;Taylor;AZ;3445283333;-1101148056
TYQ;Indianapolis Terry;Indianapolis;IN;4003064972;-862514375
TYR;Tyler Pounds;Tyler;TX;3235413889;-9540238611
TYS;McGhee-Tyson;Knoxville;TN;3581248722;-8399285583
TZR;Bolton;Columbus;OH;3990081778;-8313719361
TZT;Belle Plaine Municipal;Belle Plaine;IA;4187877778;-9228456944
TZV;Tompkinsville-Monroe County;Tompkinsville;KY;3672978;-8565191556
U02;McCarley;Blackfoot;ID;4320925;-1123495861
U03;Buhl Municipal;Buhl;ID;4259157139;-1147967178
U05;Riddick;Philipsburg;MT;4631936972;-1133050642
U08;Perkins;Overton;NV;3656803;-1144433133
U10;Preston;Preston;ID;4210690806;-1119125389
U14;Nephi Municipal;Nephi;UT;3973884333;-1118716011
U25;Dubois Municipal;Dubois;WY;4354834722;-1096902611
U30;Temple Bar;Temple Bar;AZ;3602054056;-1143352461
U34;Green River Muni;Green River;UT;3896136167;-1102273619
U36;Aberdeen Municipal;Aberdeen;ID;4292102222;-1128811053
U42;Salt Lake City Municipal 2;Salt Lake City;UT;4061954;-1119928858
U43;Monticello;Monticello;UT;37937215;-1093465053
U52;Beaver Municipal;Beaver;UT;3823071;-1126753497
U55;Panguitch Municipal;Panguitch;UT;3784523333;-1123918731
U59;Driggs-Reed Memorial;Driggs;ID;4374193056;-1110978608
U68;North Big Horn County;Cowley/Lovell/Byron;WY;4491167028;-1084455092
U69;Duchesne Municipal;Duchesne;UT;4019190167;-1103809886
U70;Cascade;Cascade;ID;444937825;-1160162422
U76;Mountain Home Municipal;Mountain Home;ID;4313125278;-1157295944
U77;Spanish Fork-Springville;Spanish Fork;UT;4014162139;-1116613125
U82;Council Municipal;Council;ID;447498875;-1164468092
U96;Cal Black Memorial;Halls Crossing;UT;3744221444;-1105695836
UAO;Aurora State;Aurora;OR;4524713889;-1227700556
UBE;Cumberland Municipal;Cumberland;WI;4550597028;-9198108694
UBS;Columbus-Lowndes County;Columbus;MS;3346539667;-8838031639
UBX;Cuba Municipal;Cuba;MO;3806877667;-9142885694
UCA;Oneida Cty;Utica;NY;4314511944;-7538385889
UCP;New Castle Muni;New Castle;PA;4102533778;-8041337194
UCY;Everett-Stewart;Union City;TN;3638025;-8898547778
UDD;Bermuda Dunes;Palm Springs;CA;337484375;-1162748133
UDG;Darlington County;Darlington;SC;3444919444;-7989036111
UES;Waukesha County;Waukesha;WI;4304102778;-8823705556
UGN;Waukegan Regional;Chicago/Waukegan;IL;4242216;-8786790694
UIL;Quillayute;Forks;WA;4793714444;-1245612497
UIN;Quincy Municipal-Baldwin;Quincy;IL;3994262417;-9119445611
UIZ;Berz-Macomb;Utica;MI;4266389361;-8296542583
UKF;Wilkes County;North Wilkesboro;NC;3622284028;-810983375
UKI;Ukiah Municipal;Ukiah;CA;3912595722;-123200855
UKL;Coffey County;Burlington;KS;3830248472;-957249575
UKT;Quakertown;Quakertown;PA;4043521194;-7538192861
ULM;New Ulm Municipal;New Ulm;MN;4431957306;-9450230778
ULS;Ulysses;Ulysses;KS;3760375278;-1013733889
UMP;Indianapolis Metropolitan;Indianapolis;IN;399352025;-8604495333
UNI;Ohio University;Athens/Albany;OH;3921096222;-8223142583
UNK;Unalakleet;Unalakleet;AK;6388835917;-1607989517
UNO;West Plains Municipal;West Plains;MO;3687813889;-9190269444
UNU;Dodge County;Juneau;WI;4342658333;-8870322222
UNV;University Park;State College;PA;4084927778;-7784869444
UOS;Franklin County;Sewanee;TN;3520397028;-8589858889
UOX;University-Oxford;Oxford;MS;3438431528;-8953530972
UPP;Upolu;Hawi;HI;2026525583;-1558599875
USE;Fulton County;Wauseon;OH;4161033333;-8412552778
UTS;Huntsville Municipal;Huntsville;TX;3074688667;-9558716667
UUO;Willow;Willow;AK;6175441667;-1500516639
UUU;Newport State;Newport;RI;4153243972;-7128154389
UUV;Sullivan Regional;Sullivan;MO;3823343056;-9116433333
UVA;Garner;Uvalde;TX;2921135028;-9974358306
UWL;New Castle-Henry Co;New Castle;IN;3987585167;-8532646806
UYF;Madison County;London;OH;3993272694;-8346200361
UZA;Rock Hill Municipal/Bryant;Rock Hill;SC;3498783333;-8105716667
VAK;Chevak;Chevak;AK;6153363583;-1655837322
VAY;South Jersey Reg;Mount Holly;NJ;3994289056;-7484571944
VBT;Bentonville Municipal;Bentonville;AR;3634571528;-94219345
VCB;Nut Tree;Vacaville;CA;3837675167;-121962455
VCT;Victoria Regional;Victoria;TX;2885255556;-9691848722
VCV;Southern California Logistic;Victorville;CA;34593225;-1173794667
VDI;Vidalia Municipal;Vidalia;GA;3219255556;-8237194444
VDZ;Valdez;Valdez;AK;6113395028;-14624836
VEE;Venetie;Venetie;AK;6702269444;-1464137753
VEL;Vernal;Vernal;UT;4044090167;-1095099203
VER;Jesse Viertel Memorial;Boonville;MO;3894577556;-9268277139
VES;Darke County;Versailles;OH;4020441667;-8453191667
VGT;North Las Vegas;Las Vegas;NV;3621166667;-11519575
VHN;Culberson County;Van Horn;TX;3105784417;-1047838056
VIH;Rolla National;Rolla/Vichy;MO;3812743222;-917695225
VIQ;Neillsville Municipal;Neillsville;WI;4455812861;-9051224694
VIS;Visalia Municipal;Visalia;CA;3631866667;-1193928889
VJI;Virginia Highlands;Abingdon;VA;3668711028;-8203333583
VLA;Vandalia Municipal;Vandalia;IL;3899130556;-8916622222
VLD;Valdosta Regional;Valdosta;GA;307825;-8327672222
VMR;Harold Davidson;Vermillion;SD;4276528917;-9693425472
VNC;Venice Municipal;Venice;FL;2707161111;-8244033333
VNW;Van Wert County;Van Wert;OH;4086472222;-8460944444
VNY;Van Nuys;Van Nuys;CA;3420980972;-1184899733
VPC;Cartersville;Cartersville;GA;3412313889;-8484869444
VPS;Eglin Air Force Base;Valparaiso;FL;3048325;-865254
VPZ;Porter County Municipal;Valparaiso;IN;4145396667;-8700707139
VQQ;Cecil;Jacksonville;FL;3021867306;-8187666444
VQS;Antonio Rivera Rodriguez;Isla De Vieques;PR;1813551806;-6549182583
VRB;Vero Beach Municipal;Vero Beach;FL;2765555556;-8041794444
VSF;Springfield State/Hartness;Springfield;VT;4334362889;-725173125
VTA;Newark-Heath;Newark;OH;40024675;-8246182194
VTI;Vinton Veterans Memorial Airpark;Vinton;IA;4221862611;-9202592806
VTN;Miller;Valentine;NE;4285767194;-100547355
VUJ;Stanly County;Albemarle;NC;3541669472;-8015079556
VUO;Pearson Airpark;Vancouver;WA;456204525;-1226564883
VVV;Ortonville Municipal;Ortonville;MN;4530566472;-9642442278
VYS;Illinois Valley Regional;Peru/Lasalle;IL;4135186806;-8915308417
W04;Ocean Shores Municipal;Ocean Shores;WA;4700369806;-124143785
W05;Gettysburg  & Travel Center;Gettysburg;PA;3984092833;-7727415139
W11;Menomonie Municipal - Score;Menomonie;WI;4489234639;-9186777944
W22;Upshur County Regional;Buckhannon;WV;3900035833;-8027392778
W29;Bay Bridge Industrial;Stevensville;MD;3897638889;-7632963889
W31;Lunenburg County;Kenbridge;VA;3696015;-7818499861
W33;Friday Harbor;Friday Harbor;WA;4853732194;-1230096236
W40;Mt Olive Municipal;Mt Olive;NC;3522224722;-7803779444
W41;Crisfield Municipal;Crisfield;MD;3801679028;-7582882056
W44;Asheboro Municipal;Asheboro;NC;356538825;-798950425
W45;Luray Caverns;Luray;VA;3866705556;-7850058333
W66;Warrenton-Fauquier;Warrenton;VA;3858704667;-7771138389
W78;William M Tuck;South Boston;VA;36710045;-7884802028
W95;Ocracoke Island;Ocracoke;NC;3510117083;-7596595278
W96;New Kent County;Quinton;VA;3750320139;-7712552694
W97;Middle Peninsula Regional;West Point;VA;3752122778;-767646825
W99;Grant County;Petersburg;WV;3899419444;-7914438889
WA10;Grove;Camas/Washougal;WA;4562777778;-1224041667
WA21;Grand Coulee Dam;Electric City;WA;4792348361;-1190805789
WA31;Whidbey Air Park;Langley;WA;4801814917;-1224384789
WA43;Odessa Municipal;Odessa;WA;473582025;-1186733264
WAY;Greene Cty;Waynesburg;PA;39900075;-8013311667
WBB;Stebbins;Stebbins;AK;6351591972;-1622827394
WBQ;Beaver;Beaver;AK;6636155056;-1474012186
WBW;Wilkes-Barre Wyoming Valley;Wilkes-Barre;PA;4129717222;-7585120556
WCR;Chandalar Lake;Chandalar Lake;AK;6750451667;-1484832222
WDG;Enid Woodring Municipal;Enid;OK;3637920333;-9779111222
WDR;Winder;Winder;GA;3398227778;-8366808333
WHP;Whiteman;Los Angeles;CA;3425932528;-1184134331
WJF;General Wm. J. Fox Airfield;Lancaster;CA;3474095944;-1182189489
WLD;Strother;Winfield/Arkansas City;KS;3716861556;-9703752194
WLK;Selawik;Selawik;AK;6660002778;-1599861944
WLW;Willows-Glenn County;Willows;CA;3951635389;-1222175106
WMC;Winnemucca Municipal;Winnemucca;NV;4089661111;-1178058889
WMO;White Mountain;White Mountain;AK;6468919444;-1634125556
WNA;Napakiak;Napakiak;AK;6069118917;-1619695161
WRG;Wrangell;Wrangell;AK;5648432583;-1323698242
WRL;Worland Muni;Worland;WY;4396571306;-1079508308
WSM;Wiseman;Wiseman;AK;6740457333;-1501227417
WSN;South Naknek 2;South Naknek;AK;5870343611;-1570082511
WST;Westerly State;Westerly;RI;4134961694;-7180337778
WTK;Noatak;Noatak;AK;6756208333;-1629752778
WVI;Watsonville Municipal;Watsonville;CA;3693573;-1217896178
WVL;Waterville-Robert Lafleur;Waterville;ME;4453325;-6967552778
WWD;Cape May Cty;Wildwood;NJ;3900850694;-7490827389
WWR;West Woodward;Woodward;OK;364367025;-995209975
WYS;Yellowstone;West Yellowstone;MT;4468839917;-1111176375
X01;Everglades;Everglades;FL;2584871167;-8139007944
X06;Arcadia Municipal;Arcadia;FL;2719199444;-8183730472
X07;Lake Wales Municipal;Lake Wales;FL;2789380556;-8162038889
X10;Belle Glade Municipal;Belle Glade;FL;2670089833;-8066227972
X14;Labelle Municipal;Labelle;FL;2674423278;-8143257556
X16;Vandenberg;Tampa;FL;2801398389;-8234527917
X21;Arthur Dunn Airpark;Titusville;FL;2862234556;-80835695
X23;Umatilla Municipal;Umatilla;FL;28922765;-8165174111
X26;Sebastian Municipal;Sebastian;FL;2781280389;-8049560833
X35;Dunnellon/Marion Co.;Dunellon;FL;2906177778;-8237658333
X40;Inverness;Inverness;FL;2880859639;-8231648167
X44;Watson Island Base;Miami;FL;2577833333;-8017027778
X46;Opa-Locka West;Miami;FL;2594898194;-8042338694
X47;Flagler County;Bunnell;FL;2946738889;-8120633333
X51;Homestead General Aviation;Homestead;FL;2549872139;-8055422528
X59;Valkaria;Valkaria;FL;2796196472;-8055977556
X60;Williston Municipal;Williston;FL;2935422;-8247288194
X63;Humacao;Humacao;PR;1813801667;-658007175
X66;Charlotte Amalie Harbor Seaplane Base;Charlotte Amalie;VI;1833856722;-6494070111
X67;Christiansted Harbor Seaplane Base;Christiansted;VI;1774719528;-6470486444
X95;Diego Jimenez Torres;Fajardo;PR;1830800972;-6566182806
X96;Cruz Bay Harbor Seaplane Base;Cruz Bay;VI;1833689833;-6479958306
XNA;Northwest Arkansas Regional;Fayetteville/Springdale/Rogers;AR;3628186944;-9430681111
XVG;Longville Municipal;Longville;MN;4699016361;-9420400222
Y03;Springfield Municipal;Springfield;SD;4287999833;-9790117972
Y14;Marv Skie-Lincoln County;Tea;SD;4345747694;-9680199528
Y15;Cheboygan City-County;Cheboygan;MI;4565371028;-8451927306
Y19;Mandan Municipal;Mandan;ND;4676823667;-1008943433
Y27;Standing Rock;Fort Yates;ND;4606638556;-1006348492
Y31;West Branch Community;West Branch;MI;44244825;-8417980472
Y37;Park River Municipal;Park River;ND;4839443778;-9778147889
Y47;New Hudson;New Hudson;MI;4250311694;-8362371667
Y50;Wautoma Municipal;Wautoma;WI;4404162556;-8930448694
Y51;Viroqua Municipal;Viroqua;WI;4357913917;-9090096333
Y55;Crandon Municipal;Crandon;WI;4551662972;-8893344694
Y63;Elbow Lake Municipal;Elbow Lake;MN;4598607111;-9599199861
Y66;Drummond Island;Drummond Island;MI;4600931139;-8374393417
Y68;Tracy Municipal;Tracy;MN;4424995694;-9560445389
Y70;Ionia County;Ionia;MI;4293769972;-8506066722
Y74;Hankins;Parshall;ND;4793640083;-1021421142
Y83;Sandusky City;Sandusky;MI;4345418694;-8284938028
Y93;Atlanta Municipal;Atlanta;MI;4500000833;-8413333667
YAK;Yakutat;Yakutat;AK;5950336056;-1396602261
YAP;Yap International;NA;NA;95167;1381
YIP;Willow Run;Detroit;MI;422379275;-8353040889
YKM;Yakima Air Terminal;Yakima;WA;4656816972;-1205440594
YKN;Chan Gurney Municipal;Yankton;SD;4291669444;-9738594444
YNG;Youngstown-Warren Regional;Youngstown;OH;4126073556;-8067909667
YUM;Yuma MCAS-Yuma International;Yuma;AZ;3265658333;-1146059722
Z08;Ofu;Ofu Village;AS;1418435056;-1696700236
Z09;Kasigluk;Kasigluk;AK;6087202194;-1625248094
Z13;Akiachak;Akiachak;AK;6090453167;-16142091
Z17;Ophir;Ophir;AK;631460375;-156529865
Z40;Goose Bay;Goose Bay;AK;6139445139;-1498455556
Z55;Lake Louise;Lake Louise;AK;6229368944;-1465794219
Z73;Nelson Lagoon;Nelson Lagoon;AK;5600753611;-1611603672
Z84;Clear;Clear A.F.B.;AK;6430120361;-1491201436
Z91;Birch Creek;Birch Creek;AK;6627399583;-1458240381
Z95;Cibecue;Cibecue;AZ;3400333333;-1104441667
